1,-1,1617,553,39,119,1.6874,-1,-1,-1
1,-1,264.9,581.58,51.78,157.34,1.1162,-1,-1,-1
1,-1,502.44,544.22,33.822,103.47,0.96278,-1,-1,-1
1,-1,191.01,571.03,51.78,157.34,0.83584,-1,-1,-1
1,-1,121.04,695.51,41.871,127.61,0.54814,-1,-1,-1
1,-1,1484.1,518.25,25.39,78.17,0.4536,-1,-1,-1
1,-1,1431.8,401.15,59.629,180.89,0.27136,-1,-1,-1
1,-1,1529,561,39,119,-0.13895,-1,-1,-1
1,-1,540.34,546.83,31.49,96.47,-0.25568,-1,-1,-1
1,-1,1364.3,489.73,41.871,127.61,-0.31876,-1,-1,-1
1,-1,1607.5,544.06,55.569,168.71,-0.38447,-1,-1,-1
1,-1,1516.7,510.28,59.629,180.89,-0.43421,-1,-1,-1
2,-1,501.35,533.84,31.49,96.47,1.7205,-1,-1,-1
2,-1,1621.5,549.75,41.871,127.61,1.4078,-1,-1,-1
2,-1,180.45,560.47,51.78,157.34,0.63885,-1,-1,-1
2,-1,1489.4,518.25,25.39,78.17,0.53277,-1,-1,-1
2,-1,267.5,579.94,44.948,136.84,0.27406,-1,-1,-1
2,-1,113,689,39,119,0.25803,-1,-1,-1
2,-1,1430.6,390.88,63.98,193.94,0.23851,-1,-1,-1
2,-1,1369,505,39,119,0.043104,-1,-1,-1
2,-1,544.64,549.92,25.39,78.17,-0.11336,-1,-1,-1
2,-1,1529,561,39,119,-0.34233,-1,-1,-1
2,-1,1613.7,510.28,59.629,180.89,-0.34854,-1,-1,-1
2,-1,961.31,927.01,41.871,127.61,-0.39964,-1,-1,-1
2,-1,1308.6,446.86,20.435,63.306,-0.40266,-1,-1,-1
2,-1,483.61,493.46,48.246,146.74,-0.40986,-1,-1,-1
2,-1,616.57,508.23,23.623,72.869,-0.4951,-1,-1,-1
3,-1,504.22,552.72,29.314,89.943,1.0642,-1,-1,-1
3,-1,1633,553,39,119,1.0049,-1,-1,-1
3,-1,170.71,578,55.569,168.71,0.92313,-1,-1,-1
3,-1,1449,465,39,119,0.20404,-1,-1,-1
3,-1,1380,516.37,33.822,103.47,0.19202,-1,-1,-1
3,-1,103.89,712.66,41.871,127.61,0.12223,-1,-1,-1
3,-1,1444,389.02,59.629,180.89,0.12172,-1,-1,-1
3,-1,1537,553,39,119,0.067329,-1,-1,-1
3,-1,1494.7,512.97,25.39,78.17,0.0046804,-1,-1,-1
3,-1,498.3,541.17,41.871,127.61,-0.016267,-1,-1,-1
3,-1,1625.8,498.16,59.629,180.89,-0.026799,-1,-1,-1
3,-1,1201,801,39,119,-0.14563,-1,-1,-1
3,-1,249.9,578,55.569,168.71,-0.16047,-1,-1,-1
3,-1,1249,441,39,119,-0.47275,-1,-1,-1
4,-1,1638.7,549.75,41.871,127.61,1.6028,-1,-1,-1
4,-1,159.39,578,55.569,168.71,0.75918,-1,-1,-1
4,-1,501.35,546.83,31.49,96.47,0.73018,-1,-1,-1
4,-1,1457,465,39,119,0.42403,-1,-1,-1
4,-1,1435.7,377.08,68.644,207.93,0.29015,-1,-1,-1
4,-1,1545,561,39,119,0.15949,-1,-1,-1
4,-1,1385,505,39,119,0.098044,-1,-1,-1
4,-1,1503,513.16,23.623,72.869,0.067563,-1,-1,-1
4,-1,267.5,607.51,44.948,136.84,0.051481,-1,-1,-1
4,-1,89,713,39,119,-0.01215,-1,-1,-1
4,-1,60.095,532.85,97.492,294.47,-0.031139,-1,-1,-1
4,-1,1625.5,494.85,63.98,193.94,-0.10943,-1,-1,-1
4,-1,523.01,493.46,48.246,146.74,-0.30814,-1,-1,-1
4,-1,1747.1,413.27,120.26,362.77,-0.37332,-1,-1,-1
4,-1,1497,465,39,119,-0.39548,-1,-1,-1
4,-1,224.93,583.21,73.643,222.93,-0.41259,-1,-1,-1
5,-1,148.08,566.69,55.569,168.71,1.185,-1,-1,-1
5,-1,494.85,540.34,31.49,96.47,1.0555,-1,-1,-1
5,-1,1649,569,39,119,0.87173,-1,-1,-1
5,-1,1553,569,39,119,0.78994,-1,-1,-1
5,-1,73,705,39,119,0.43291,-1,-1,-1
5,-1,1443.6,390.88,63.98,193.94,0.31404,-1,-1,-1
5,-1,1204.8,818.87,44.948,136.84,0.17001,-1,-1,-1
5,-1,247.23,591.95,48.246,146.74,0.1622,-1,-1,-1
5,-1,1505.7,515.77,27.284,83.853,-0.034209,-1,-1,-1
5,-1,532.6,515.45,41.871,127.61,-0.09846,-1,-1,-1
5,-1,1381.4,506.88,41.871,127.61,-0.14458,-1,-1,-1
5,-1,1539.7,521.43,55.569,168.71,-0.25315,-1,-1,-1
5,-1,1625.5,507.85,63.98,193.94,-0.37459,-1,-1,-1
5,-1,65.98,637.81,63.98,193.94,-0.44205,-1,-1,-1
5,-1,1783.5,607.29,59.629,180.89,-0.4632,-1,-1,-1
6,-1,148.78,581.58,51.78,157.34,0.91185,-1,-1,-1
6,-1,1657,577,39,119,0.6263,-1,-1,-1
6,-1,495.47,551.19,33.822,103.47,0.61028,-1,-1,-1
6,-1,1561.5,575.47,41.871,127.61,0.32815,-1,-1,-1
6,-1,1510.5,528.8,25.39,78.17,0.14408,-1,-1,-1
6,-1,1456.1,413.27,59.629,180.89,0.14407,-1,-1,-1
6,-1,65,721,39,119,0.12073,-1,-1,-1
6,-1,1365.7,501.83,21.974,67.922,-0.0099193,-1,-1,-1
6,-1,1214,837.25,44.948,136.84,-0.078659,-1,-1,-1
6,-1,238.59,589.31,55.569,168.71,-0.12612,-1,-1,-1
6,-1,1747.1,437.53,120.26,362.77,-0.19493,-1,-1,-1
6,-1,523.01,503.31,48.246,146.74,-0.27627,-1,-1,-1
6,-1,1652.8,555.37,55.569,168.71,-0.33006,-1,-1,-1
6,-1,49.503,667.92,59.629,180.89,-0.37646,-1,-1,-1
6,-1,1657,297,39,119,-0.47597,-1,-1,-1
6,-1,1587.2,403.99,41.871,127.61,-0.47864,-1,-1,-1
7,-1,495.47,544.22,33.822,103.47,0.95099,-1,-1,-1
7,-1,136.76,578,55.569,168.71,0.72727,-1,-1,-1
7,-1,52.445,721.23,41.871,127.61,0.64848,-1,-1,-1
7,-1,1655.7,552.55,48.246,146.74,0.57398,-1,-1,-1
7,-1,1449.6,391.01,68.644,207.93,0.56666,-1,-1,-1
7,-1,1569,577,39,119,0.55988,-1,-1,-1
7,-1,237.38,611.65,48.246,146.74,0.27989,-1,-1,-1
7,-1,1747.1,437.53,120.26,362.77,-0.10741,-1,-1,-1
7,-1,867.73,818.48,48.246,146.74,-0.11653,-1,-1,-1
7,-1,28.569,717.79,44.948,136.84,-0.16737,-1,-1,-1
7,-1,518.25,486.58,51.78,157.34,-0.22305,-1,-1,-1
7,-1,476.02,497.13,51.78,157.34,-0.30131,-1,-1,-1
7,-1,1214.9,834.93,51.78,157.34,-0.31986,-1,-1,-1
7,-1,1689,393,39,119,-0.4144,-1,-1,-1
7,-1,1365.7,492.64,21.974,67.922,-0.48085,-1,-1,-1
8,-1,1665.5,572.25,48.246,146.74,0.78691,-1,-1,-1
8,-1,125.45,589.31,55.569,168.71,0.75643,-1,-1,-1
8,-1,495.47,551.19,33.822,103.47,0.66475,-1,-1,-1
8,-1,33,737,39,119,0.47775,-1,-1,-1
8,-1,1517,527.09,27.284,83.853,0.43723,-1,-1,-1
8,-1,1449.1,389.14,73.643,222.93,0.3123,-1,-1,-1
8,-1,1393,521,39,119,0.10231,-1,-1,-1
8,-1,221.55,616.7,44.948,136.84,-0.09674,-1,-1,-1
8,-1,1222.3,857.88,48.246,146.74,-0.23382,-1,-1,-1
8,-1,518.25,497.13,51.78,157.34,-0.26069,-1,-1,-1
8,-1,1578.7,584.04,41.871,127.61,-0.28405,-1,-1,-1
8,-1,208.94,572.83,63.98,193.94,-0.30209,-1,-1,-1
8,-1,1768.5,442.87,128.96,388.88,-0.43994,-1,-1,-1
8,-1,969.88,991.32,20.435,63.306,-0.48774,-1,-1,-1
9,-1,492.09,552.72,29.314,89.943,1.1578,-1,-1,-1
9,-1,114.14,578,55.569,168.71,0.91227,-1,-1,-1
9,-1,17,737,39,119,0.79921,-1,-1,-1
9,-1,217.68,611.65,48.246,146.74,0.63709,-1,-1,-1
9,-1,1585,593,39,119,0.4009,-1,-1,-1
9,-1,1673.5,579.94,44.948,136.84,0.28742,-1,-1,-1
9,-1,1449.6,404.94,68.644,207.93,0.27599,-1,-1,-1
9,-1,489.73,541.17,41.871,127.61,0.064188,-1,-1,-1
9,-1,231.39,583.04,59.629,180.89,-0.074337,-1,-1,-1
9,-1,974.17,892.72,20.435,63.306,-0.20135,-1,-1,-1
9,-1,518.25,497.13,51.78,157.34,-0.26474,-1,-1,-1
9,-1,1521.1,534.08,25.39,78.17,-0.27091,-1,-1,-1
9,-1,1401,529,39,119,-0.29452,-1,-1,-1
9,-1,196,558.15,68.644,207.93,-0.44318,-1,-1,-1
9,-1,460.48,386.96,90.896,274.69,-0.44712,-1,-1,-1
9,-1,1756,418.86,138.29,416.86,-0.47721,-1,-1,-1
10,-1,488.35,546.83,31.49,96.47,1.0343,-1,-1,-1
10,-1,1,721.23,41.871,127.61,0.76838,-1,-1,-1
10,-1,1587.2,601.19,41.871,127.61,0.76576,-1,-1,-1
